connector	count
BTF3P11_BTF3P12	1
BTF3P11_BTF3P13	1
IRS1_PCSK1	1
ACTA1_AJUBA	1
ESRRG_IFNGR2	1
PRKDC_HDAC9	1
CELSR2_MVK	1
AKT2_CHUK	1
AKT1_IL6	5
CASKIN2_CASKIN1	1
NCKAP1_NIN	1
NCOR2_SIRT1	1
AKT1_IL2	3
PPP1CA_PPP1R8	6
PPP1CA_PPP1R7	2
CDKN2A_GSTP1	3
PPP1CA_PPP1R2	4
HTT_SYN1	1
CD4_SKP1	1
DRD1_DNAJC14	2
NRF1_MRP63	1
SNW1_INPP5K	1
DNM1_CABIN1	1
APP_TTR	1
ETV5_SFTPC	1
ZBTB33_CTCF	1
GSTP1_CCL2	1
AKT1_ILK	16
ACTG1_ACTG1P1	1
ITGB3_PXN	1
CACNA1F_GUCY2D	1
CCR5_TGFBR2	1
ACTG1_ACTG1P3	1
APC_MUC5AC	1
LHCGR_RBBP4	1
RHOA_GOPC	1
LPAR3_BACH2	1
ERG_KLK2	1
CALM2_ZFYVE16	1
IL12B_IRF1	1
HIST1H2AH_HIST2H3C	1
HLA-DRB1_STAT4	2
MLLT4_RALGDS	3
TLX1_TLX3	3
ACTG1_ACTG1P9	1
EGFR_ETV4	1
CDKN2A_GSTM1	2
RPA1_TERF2	1
E2F3P1_E2F3P2	1
HLA-DRB1_HNF4A	1
DPH1_RBM8B	1
GHRH_PRL	1
SOS2_KHDRBS1	1
HLA-C_PRR3	1
DPH1_RBM8A	1
CNR2_COL1A2	1
APOC4_PPARG	1
AKT1_INS	7
CAV1_F2R	1
XRCC6_MED23	1
MTHFR_TP53BP1	1
NDUFA7_NDUFS8	1
HSPG2_PDGFB	1
IGHV5-78_IGHV1-12	1
PSMD9_UCN3	1
EGF_MAGEA11	1
ITGB3_PVR	1
NCF2_NCF1C	10
MYH7_PDLIM3	1
GRIN2B_AP4M1	1
VAMP2_WDFY2	1
APP_NCSTN	5
PIK3CA_MRAS	1
PRKG1_TRPC3	2
BHLHA15_PTF1A	1
CDKN2A_GSTT1	1
PPARG_TGFB1I1	1
CBLB_RET	1
PRKG1_TRPC6	1
APOA1_INTS10	1
STMN1_PRKACA	2
BIN1_E2F1	2
AKR1C2_NFE2L2	1
OR5J1P_OR4Q3	1
RBM14_NCOA6	1
MTHFD1_MTR	21
HSD11B1_NOS3	1
CDK1_HOXB2	1
CAT_TP53	1
KCNK2_SLC6A3	1
BPIFB1_BPIFB3	1
BPIFB1_BPIFB4	1
SMAD9_BTG2	1
TP73_BTG2	1
GZMB_LILRA4	1
CDK16_YWHAE	1
MYBL2_PKMYT1	1
APOC1_APOA1BP	1
CD36_SLC4A1	1
MAP3K1_MAVS	1
AIRE_CTLA4	1
NTRK1_SOS1	1
CEBPB_SLC11A1	1
SRF_TCF3	1
TH_HR	1
ILK_RICTOR	1
ASS1_UBE2L3	1
CENPE_RPS27	1
S100B_VAV1	1
CPM_EGF	2
BPIFB1_BPIFA3	1
BPIFB1_BPIFA2	1
ECHS1_NDUFB10	1
MAP2K2_MAPKAPK2	2
COMT_HFE	1
TYROBP_SEMA6D	1
RALA_AURKA	1
PPP3R2_TBC1D10C	1
FCGR3A_SELE	1
CHAF1B_CNOT6	2
PKD1_MAPK8	1
CHAF1B_CNOT8	1
TYW3_TYW1B	1
FCGR3A_SELP	1
VEGFA_PROM1	2
NOTCH1_PSEN1	9
F2R_SFTPC	1
LCK_PI4KA	1
ADAM2_PRM1	1
ADAM2_PRM2	1
NOTCH1_PSEN2	1
HGF_FOSL1	1
GIMAP6_GIMAP3P	1
POLA1_MCM10	3
DBNL_SH3KBP1	1
IL10RB_IFNL2	2
IL10RB_IFNL3	2
IL10RB_IFNL1	2
IGHV5-78_IGHV1-67	1
AKT1_ID1	1
CRIP2_PRKG1	1
SP3_SUMO1	2
SYTL2_SYTL3	1
SYTL2_SYTL1	3
C8orf12_TDH	1
GJA1_IGF1	1
VEGFA_PROK2	1
IRAK2_TNF	1
VEGFA_PROK1	2
TGM4_TGM3	2
HTRA1_HTRA2	3
GSTT1_IL4	1
SLC22A24_SLC22A20	1
CHD3_BAZ1A	2
HTRA1_HTRA3	6
CYP11A1_CYP21A2	2
HDAC1_TCF7	1
TGM4_TGM1	2
TGM4_TGM2	2
TGM4_TGM6	2
TGM4_TGM5	2
SOX4_TP53	1
TGM4_TGM7	2
ABCA1_CREBBP	1
MIR200B_MIR200C	2
BTK_MAPK1	1
IGHV5-78_IGHV1-45	1
COL1A2_CIITA	1
PRKCA_ADAM19	1
IGHV5-78_IGHV1-46	1
PRKCA_ADAM17	1
STAM_USP8	2
RPS2_RPS9	1
EIF4E_RPS6	1
TWSG1_HAMP	1
HMGB2_RAG1	1
RPS2_RPS5	1
GTF2A2_STON1	1
ITPR1_AHCYL1	1
GNAZ_WNT5A	1
FOXO1_GCK	1
GADD45B_PPARG	1
GADD45B_PPARA	1
GADD45B_PPARD	1
GNAI2_TSHR	1
EPHB2_MERTK	1
STAT3_ADIPOQ	2
TBP_ATXN10	1
OPRM1_STAT6	1
PEX13_PEX5	4
OPRM1_STAT3	1
SLC22A24_SLC22A25	1
PEX13_PEX3	2
IL12B_IRGM	1
ITGA5_PECAM1	2
ABCB10_ABCB10P1	2
SYTL2_MLPH	1
KDR_TIMP2	1
KDR_TIMP3	1
TP53_EAF2	1
KPNB1_SNUPN	3
TAF6_YAP1	1
CDKN1A_NOTCH1	1
HLA-DRB1_HNF1A	3
AZF1_UTY	1
ALDOB_BECN1	1
MCM3_ATRIP	1
BTF3_NACA	1
RAD21_SOD2	1
TMBIM4_TMBIM1	1
DLG2_TUBB	1
ARRB2_DUSP16	1
IMPDH2_TYMS	1
TNF_ITGB1BP1	1
ALDOA_PRMT5	1
MED6_MED8	1
PCDH11Y_LRRTM1	1
TRPM2_C21orf33	1
APOA4_APOC1	1
TGFB1_SNIP1	1
APOA4_APOC2	2
APOA4_APOC3	41
APOA4_APOC4	1
CAV1_EGF	1
TNF_TNFSF12	1
SLC7A6_SLC7A8	1
ZYX_ACTL7A	1
SLC7A6_SLC7A9	1
VEGFA_ESM1	1
AKT1_C5	1
SMPD4_NOX5	1
DNAH9_DYNC1H1	1
ABCA1_ADRA1A	1
FLNC_SGCG	2
CACNB2_RRAD	1
FLNC_SGCD	2
DMD_KIF5B	1
DMD_KIF5A	1
HLA-DQB1_IL1RN	2
ACTA2_TGFB1	1
NR3C1_GMEB2	1
NR3C1_GMEB1	1
HBG1_TJP1	1
CAPN5_C11orf30	1
CATR1_MEST	1
HINT1_USF2	1
AXL_LYN	1
ARHGAP35_RND1	1
ADORA2A_CYP1A2	2
SMN2_SYNCRIP	3
MARK3_MAP2K1	1
KIAA0556_ADIPOR1	1
TRAF1_NGFRAP1	1
DLG2_SNTB1	1
DAPK1_SLC5A8	1
DLG2_SNTB2	1
IL13_TLR10	1
AKT1_CARD11	1
ATXN3_TBP	5
CCL2_XCL1	1
CDX1_KRT20	1
MAPK1_PROC	1
CCL2_XCL2	1
RTP3_REEP6	2
IGKV3OR22-2_IGKV2OR22-3	1
RTP3_REEP3	2
HDAC5_SIN3A	4
CYP4B1_APOL1	1
TRBJ2-4_TRBJ2-2P	1
KCNG4_KCNV2	1
CYP1A1_HMOX1	3
SART3_RNU4ATAC	1
PPP1CA_PPP1CC	21
PPP1CA_PPP1CB	11
ENG_THBS1	1
DLG2_SNTA1	1
CD24P3_CD24P4	1
HSPA8_NAPSA	1
ASIP_PMEL	1
CAD_PRMT5	1
DNM1_PFN1	1
DEFB1_DLG5	1
SAFB_YTHDC1	1
MAP3K8_PTGS2	2
AMPD1_APOE	1
P2RY11_PPAN-P2RY11	3
WWP2_ITCH	6
SERPINA7_THRA	1
ALYREF_LEF1	1
CDH1_PARD6A	1
GAB2_GOLM1	1
AFF3_CD226	1
MAPK14_KRAS	1
DDB1_PCNA	5
DDB2_HIST2H3C	1
PPIA_BTRC	1
DDB2_HIST2H3A	1
IKBKB_TP53	1
HIVEP2_RFX1	1
KNG1_THBS1	1
CASP9_DFFB	1
CASP9_DFFA	2
CEBPD_RELA	1
CEACAM1_CEACAMP1	1
EGF_SNX9	1
ANXA2_VWF	1
MAPK14_DUSP2	1
MAPK14_DUSP1	7
MAPK14_DUSP4	1
APOC1_LIPC	1
LGMN_SET	1
MAPK14_DUSP6	2
EBNA1BP2_RPF2	1
CD40LG_TP53	2
MAPK14_DUSP7	1
GABRA1_PPP3CA	1
CCNA2_HIRA	1
BAI3_ORC3	1
MAPK14_DUSP9	1
MTHFR_USP9Y	1
MMP14_ABI1	1
HERC5_HERC6	2
MPO_NR1H3	1
ESR1_MFN2	1
ITGB1_CXCL12	3
DAXX_BAG6	1
ESR1_MFN1	1
PPP1R7_PASK	1
APOA4_APOL1	1
HTT_TUBB2A	1
CD80_IRF7	1
ACACA_SCD	1
DACH1_ESR1	1
CD40LG_TP73	1
E2F1_RAD54L	1
CHRNA7_CHRFAM7A	7
CACNA1F_RPE65	1
EGFR_CCNA1	1
TBP_TAF1C	4
IKBKB_TP63	1
TBP_TAF1A	5
TBP_TAF1B	3
ADORA2A_NGF	1
AKT1_AR	13
ID1_PTEN	1
TBP_TAF15	1
ALDH1B1_CCNH	1
BAX_SH3GLB1	6
HMOX1_MAPK1	2
TLR1_LY96	1
BAX_SH3GLB2	1
MMP8_TFPI	3
TLX1_TLE1	1
IL10RB_CCL2	1
EYA2_RBFOX1	1
TBP_TAF1L	1
CAV1_PTAFR	1
HMOX1_MAPK8	2
HMOX1_MAPK3	2
TRPC6_TRPM2	4
HNRNPU_PTBP1	1
CALR_FGB	1
GTF2F2_CTDP1	1
DRD2_LEP	2
SUMO2_LEF1	1
PIK3CG_UTRN	1
BAAT_SLC7A11	1
EDN1_BCAR1	1
P2RX5_P2RY1	2
P2RX5_P2RY2	2
DNMT3A_HDAC1	4
ITGB3_SGCE	1
JUNB_JUND	14
CIITA_ANKRA2	1
DNMT3A_HDAC2	1
LYN_KITLG	1
NEUROD1_RREB1	1
TBP_TAF7L	1
ATP6V0A4_ATP6V0D2	1
ITPR1_PLN	1
CDK16_YWHAG	1
MAPK14_STK3	1
CCL16_HRH4	1
CDK16_YWHAH	2
APP_TNF	3
GNB3_GNG13	1
CDK16_YWHAQ	1
CD80_IRF1	1
EYA2_H2AFX	1
CDK16_YWHAZ	1
ELN_LAT2	2
IL1A_IL2	12
IL1A_IL6	74
YWHAQ_CABIN1	1
P2RX5_P2RX6	1
IL1A_IL4	19
P2RX5_P2RX7	4
TGFB1_MAD1L1	1
GDNF_MMP9	1
MYL2_ANKRD44	1
GTF2B_APOBEC3G	1
PNKP_APLF	1
MTA1_BCAS3	2
ITGA3_REV1	2
ELAVL1_PTBP2	1
SRSF2_SRSF7	3
MTHFR_AKAP10	1
SRSF2_SRSF5	6
SRSF2_SRSF6	3
SRSF2_SRSF3	4
SRSF2_SRSF4	3
IGFBP3_NKX3-1	1
CTGF_S100A4	2
EIF3A_EIF4G3	1
RIPK1_NUP62	1
PIK3R2_NUP85	1
HTR1B_SNAP25	5
PDPK1_IKBKG	1
ARR3_OPN4	1
EP300_NPAS2	1
DCTN1_KIF5C	1
EGFR_PSMD2	1
GOT1_HLA-DRB5	1
GSTM1_P2RX7	1
GOT1_HLA-DRB9	1
PFKFB2_PRKAA1	2
PFKFB2_PRKAA2	2
HSP90AA1_WEE1	1
CACNB3_MYSA	1
MTHFR_USP26	1
IRAK2_UBC	1
AKT1_HTT	3
KNTC1_ZWILCH	1
F5_IL6	4
IFNA17_TLR9	1
PSMB4_STAT3	1
HLA-A_NUF2	1
CDK9_GATA1	1
APOA2_LIPC	5
PPARG_RFX5	1
ITSN1_SRC	1
RND3_EIF4EBP1	1
HLX_IRF1	1
PFKFB2_PRKACA	2
CTSK_ELN	1
ADAM8_PTPRE	1
ITGA4_FOXP3	1
NAPA_STX12	2
DTX2_DTX3	3
CDC42_CEP250	1
PRRC2A_GPANK1	1
TRPC6_TRPC7	3
SIN3A_UTP18	1
IL17B_IL17RB	1
DAB2_DLG1	1
KCNE1_SGK1	1
CYFIP2_NPSR1	1
NLGN4Y_TBL1Y	1
NAPA_STX18	2
KCNE1_SGK2	1
KCNE1_SGK3	1
DCTN1_KIF2C	1
CFH_PLG	3
ADD2_FYN	1
MGMT_MSH2	3
HDAC8_HDAC11	1
PNN_TAF2	1
NCOA1_NCOA6	1
CA2_CA9	2
GRIN1_SRC	1
CEBPB_TAS1R3	1
SKP1_TBL1X	1
BCL3_TGFA	2
NCOA1_NCOA2	19
STAT3_TYK2	8
EIF2AK2_TARBP2	4
FRG2B_FRG2C	1
CA2_CA3	2
CA2_CA4	3
CCNE1_CCNA1	2
CA2_CA7	1
SLC9A3R2_WWTR1	1
ATP2B3_ID2	1
PRKACA_AKAP1	2
ERBB2_GRIN2B	1
ERBB2_GRIN2C	1
NOTCH2_MAML1	2
NOTCH2_MAML2	1
NOTCH2_MAML3	1
ERBB2_RECK	1
IGFBP1_PAPPA2	1
NRF1_GCAT	1
ERCC5_NBN	2
ARVCF_CTNNB1	1
AGTR2_TCF7L2	1
ETV6_SIN3A	1
PRKACA_AKAP9	2
PRKACA_AKAP3	1
HSPA8_WASF2	1
HSPA8_WASF1	1
CDKN1C_PAX3	1
PRKACA_AKAP5	2
ZNF148_IRS2	1
ASIC3_GOPC	1
CCR5_LTA	3
MXD1_PML	1
FLT1_PIGF	1
NR5A2_NR1H3	2
NR5A2_NR1H2	2
PRDM2_SMYD3	1
CCND1_WEE1	1
CDK9_MED21	2
SUPV3L1_PNPT1	1
RELA_RPS3	1
ARF4_PLD2	1
CDK1_PAFAH1B1	1
LAMA3_AGRN	1
PTH_KHSRP	1
SPINK2_DLK1	1
CBS_GSTO1	1
CEACAM5_TTF1	1
ARVCF_CTNND1	1
ARVCF_CTNND2	2
PLA2G2A_EPB41L3	1
LIPC_PPP1R3A	1
MAG_MUC1	1
CACNG2_CACNG5	2
CACNG2_CACNG4	4
FOXC2_SHH	1
GRIN1_SP3	1
APOB_HSPA5	3
CACNG2_CACNG8	1
APOB_HSPA8	1
CACNG2_CACNG7	2
GRK5_PDGFRB	1
FUS_PBX1	1
GLULP3_BLID	1
CSNK1E_CLOCK	4
ABCA1_LIN7C	1
ABCA1_LIN7A	2
DCC_PITPNA	1
ABCA1_LIN7B	2
PPARG_RELA	2
LSM3_NAA38	3
EGFR_EPB41	1
CSNK2A1_PIN4	1
EGFR_EPAS1	1
CASP8_NOL3	6
CSNK2A1_PIN1	1
EIF5AP2_EIF5AP3	2
CXCR2_MIF	3
CASP10_TNFRSF10C	1
PTPN1_STAT5B	1
CASP10_TNFRSF10B	1
PTPN1_STAT5A	1
CASP10_TNFRSF10A	1
PLCB2_TRPC1	1
PLCB2_TRPC4	1
PLCB2_TRPC3	1
NXNL1_TTC8	1
PLCB2_TRPC6	1
PLCB2_TRPC5	1
SMN2_GUSBP3	1
SLC9A3R2_CACYBP	1
RUNX1T1_DNMT1	1
STAU1_SYNCRIP	1
CCNH_CHEK1	1
SERPINI1_PDCD10	1
CCNH_CHEK2	1
IRF3_DDX58	5
CTSD_PHEX	1
GJB3_MT-TS1	5
FXYD1_SLC8A1	1
NF2_RIT1	1
RHOA_GPX1	3
EPHX1_TNF	4
XRCC6_XRCC6BP1	1
GNAI2_TTC1	1
C1QA_FCGR1A	1
BMP2_GDF7	1
FAP_PLAU	1
BMP2_GDF9	1
XRCC1_DMTF1	1
HSP90AA1_MYC	2
EMG1_NOL6	1
AP2M1_VCP	1
GABRB1_PRKACA	1
APOE_C10orf112	1
BMP2_GDF2	2
POMC_SLC45A2	1
SPP1_TGM2	1
BMP2_GDF6	1
C1QA_FCGR2A	1
BMP2_GDF5	4
U2AF1_ZRSR2	1
NAPA_NSFL1C	1
U2AF1_ZRSR1	3
GSTA1_XRCC1	2
CREB1_EWSR1	2
GSTA1_XRCC3	1
EIF2AK2_METAP2	2
AP1B1_ARF5	1
EPOR_HIF1A	3
AP1B1_ARF6	1
LINC00312_TMEM8B	1
AP1B1_ARF1	2
GHR_PSEN1	1
BNIP3L_HIF1A	1
MAPT_GFPT2	1
IL6ST_CLCF1	2
HBEGF_EGFR	9
CAV1_FN1	1
TPR_AHCTF1	1
SLC6A11_SLC6A13	2
PTPN2_WASL	1
DES_S100B	1
DNAJB1_PARK2	1
CFH_CAPN10	1
GRK1_SAG	1
NR5A1_NFYA	1
ADD1_PGK1	1
BLMH_GSTM1	1
RXRA_TDG	1
GM2A_PSAP	1
SEPT5_SEPT8	6
C4A_LTA	2
CTNNB1_PTPN1	1
DLG4_MAP3K11	1
HOXA10_SCMH1	1
TRAF3IP2_TBK1	1
DLG4_MAP3K10	1
TDGF1_ARHGEF3	1
ADRA2C_ACE	2
CTNNB1_PTPN6	1
SAMD9_SAMD9L	1
FOXO3_ARHGEF7	1
CD58_ICAM1	3
LHFP_LHFPL5	1
LHFP_LHFPL3	2
CHEK1_SKP1	1
LHFP_LHFPL4	1
LHFP_LHFPL1	2
CITED2_ZNF277	1
AR_DDX17	1
TPD52L2_MAL2	2
ECE1_RAMP1	1
CDH12_KCNJ6	1
MC5R_TDO2	1
ESR1_NFKB1	8
PPP2CA_STRN3	1
FBL_NCL	1
ECM1_FBLN1	1
CYP17A1_LHB	2
RND2_UBXN11	1
DNMT1_TP53	3
A2M_CCND1	1
GSTT1_HFE	2
C2_TNF	2
PRKACA_RAPGEF3	6
GUCY2D_CRB1	4
IL12A_EBI3	2
CEBPA_GC	1
CP_FGB	1
IFNA4_IFNB1	1
GGTA2P_NDUFA9P1	1
APBA1_HSP90AA1	1
CASP5_STAG3	1
CTNNB1_PTPRF	5
CTNNB1_PTPRK	2
CTNNB1_PTPRJ	1
CTNNB1_PTPRM	1
NF1_SPRED2	1
NTRK1_IKBKAP	1
CCNE1_CCNE2	8
NF1_SPRED1	1
CREBBP_CUX1	1
CASP8_NOD1	1
TRAF1_TRAF3IP2	1
CASP8_NOD2	1
CTNNB1_PTPRU	2
NDUFV1_NDUFS5	1
NDUFV1_NDUFS4	1
BMP6_BMPR1B	3
NDUFV1_NDUFS8	1
DHX34_GLTSCR2	1
NDUFV1_NDUFS7	1
DHX34_GLTSCR1	1
NFKBIB_PTGS2	1
BMP6_BMPR1A	4
ABCA1_FLOT1	1
AKT1_HGF	2
TAOK3_TAOK1	1
PHB_RAD51	1
GRK4_HSD3B1	1
KHSRP_BRI3	1
BRCA2_CNTROB	1
HSF1_XAF1	1
POU1F1_PHF6	1
ATM_TLK2	1
L1CAM_CNTN2	2
MT-ATP6_MT-TL2	1
NR3C1_SGK1	1
MT-ATP6_MT-TL1	3
TRBV16_TRAV8-6	1
GADD45A_ESR1	1
CD4_SLPI	1
ATM_TLK1	2
IL9R_IL9RP2	1
IL9R_IL9RP1	1
NAT2_BLMH	1
IL9R_IL9RP3	1
SPRR1A_SPRR4	1
SPRR1A_SPRR3	5
EDN1_NFKB2	1
EDN1_NFKB1	1
VEGFA_CDC123	1
TREML4_TREML1	1
LAMB1_SPP1	1
PGAM3P_PGAM4	1
ACAD10_ANKRD30BL	1
PF4_CXCL11	1
RUNX1T1_CTSG	1
MAPK14_ADAM17	2
BLMH_GSTT1	1
ILK_NOS3	1
PRKACA_SPTAN1	1
CTNNA1_FAM84B	1
SIN3A_HIST2H4B	1
MAPK14_ITGAV	1
MAPK14_ITGB4	2
MAPK14_ITGB3	2
RAB2A_RAB11A	1
MAPK14_ITGB1	1
FLT3_NF1	2
IDE_IGFBP2	1
EPOR_CD177	1
BCL2L1_SPNS1	1
OPCML_RASSF1	1
BCL2L1_SPNS2	1
EPAS1_EGLN3	4
PF4_CXCL12	1
EPAS1_EGLN1	4
RXRA_TBP	4
CDK2_TIMP2	1
EPAS1_EGLN2	3
TGFB1_ADAMTS1	2
TGFB1_ADAMTS5	1
CREBBP_ABCB1	2
MAPK14_ITGA8	1
TGFB1_ADAMTS9	1
FEZ2_C19orf57	1
PKP2_VIM	1
CDC42_PPP1R12A	1
UBA2_PIAS3	1
ADORA3_MMP9	1
GFI1_PRDM5	1
AIP_CDC73	1
CHUK_MAPK14	2
UBA2_PIAS4	1
MNX1_SEC14L2	1
UCK2_UCKL1	1
HLA-DQB1_IL12B	1
CAPZA1_CDC42	1
HLA-DQB1_IL12A	1
GHRH_STAT5B	1
TERF1_TERF2IP	10
F2_SELE	1
NCOA1_NCOR2	6
PLAC8_LRRC25	1
RET_PTPN22	1
NCOA1_NCOR1	4
EP300_IGFBP1	1
DLG4_NLGN3	1
SRSF2_SRRM2	1
DLG4_NLGN2	1
SRSF2_SRRM1	1
DLG4_NLGN1	1
CISH_PRLR	1
LIPC_PON1	5
DRD2_FAAH	1
LIPC_PON2	3
KIF20B_MPHOSPH9	1
KIF20B_MPHOSPH8	1
KIF20B_MPHOSPH6	1
ITGB3_PHB	1
ATR_HUWE1	1
MAPK1_RGS19	1
GSN_KRAS	2
ATXN3_UBC	2
CD4_SKAP2	1
OLFM1_TMSB15A	1
ATXN3_UBB	1
MTHFR_CHDH	2
MC4R_PTER	1
IDO1_TLR3	1
SNRNP70_SNRPC	1
IDO1_TLR4	1
CASP8_WWP2	1
SNRNP70_SNRPB	2
CDH13_KCNH5	1
IL6ST_PTPN11	6
SNRPA_PAPOLA	1
PPP1R12A_ROCK1	9
ESR1_MGMT	2
PPP1R12A_ROCK2	5
PPP1CA_PPP2CB	2
PPP1CA_PPP2CA	5
UBE2D2_BTBD2	1
UBE2D2_BTBD1	1
CCR5_LCK	2
RHOA_SPRED2	1
CREBBP_PELP1	1
ERBB2_VEGFA	8
ERBB2_VEGFC	2
BAG1_HSPA1B	2
PPP1R3C_PPP1R3D	1
BAG1_HSPA1A	6
TDG_KAT2B	1
ITGB4_HIPK2	1
AGO2_TSEN54	1
APOA1_MAPK3	1
ABO_AQP1	1
KLK3_POLR2A	1
ALDH1B1_CDK7	1
PXN_TRIP6	1
CAMP_MUC1	1
ADORA2A_AMPD1	1
CAMP_MUC2	1
NME8_NME9	1
DWS_ZIC1	1
HNF1A_RANBP9	1
DWS_ZIC4	1
DUXA_DUXB	1
OR51B4_RPS24P7	1
UBA1_RWDD3	1
SLC34A1_SLC9A3R2	1
SLC34A1_SLC9A3R1	1
SKA1_SKA3	1
SKA1_SKA2	2
RAB6A_RAB33B	1
TM4SF1_TSPAN7	1
AMOT_AMOTL1	3
TUBA1A_NCALD	1
HOXB9_MAPK7	1
ADRA2C_AGT	2
ATP2A2_ZFPM2	1
CTAG1A_ATF4P2	1
HDAC1_UBE2D2	1
PALLD_CELF4	1
F5_NOS3	11
TUBA1A_HDAC6	1
IL6_PDGFRA	1
CSNK2A1_VAMP4	1
RAB13_TJP1	1
BMP2_VEGFA	1
PRKCA_SNAP23	1
MAPK1_GIT1	1
PRKCA_SNAP25	2
LRFN1_LRFN3	1
LRFN1_LRFN5	1
LRFN1_LRFN4	1
DKC1_TERC	6
HBA1_AXIN1	1
CD40_ICAM1	3
BMPR1A_GREM1	1
FGB_LPL	3
NFKBIA_COMMD1	1
A2M_FURIN	1
GNB2_ATXN10	1
MRE11A_WRN	2
NGFR_SHC1	1
DNM2_VAV1	1
CTNNB1_PDGFB	1
CHUK_SERPINB5	1
STK11_SNRK	1
ZFAT_ZFAT-AS1	1
HLA-E_PRR3	1
NDUFA7_NDUFB8	2
MAPK8_TAOK2	2
MAPK8_TAOK1	1
CXADR_TJP1	1
HSPD1_TRAP1	2
FOXP1_MUM1	1
PPIA_PPP3CA	1
ITGB3_PF4	1
CDKN2B_KCNQ1	2
FGB_LPA	2
HIF1A_MAP2K1	2
SEPT5_SEPT4	4
GLI3_SUFU	4
HNF1B_PAX8	1
FAM127A_LDOC1L	1
HSPA1B_TAAR6	1
GAL_GPR151	1
PSEN2_NCSTN	9
LIMK1_RFC2	2
RAC1_PTPLAD1	1
GABRB3_SLC32A1	1
CENPA_MIS18A	1
ITGAM_IL33	1
JUP_TCF4	1
ACTN1_MYOT	2
AXL_LCK	1
HIST4H4_CDY1B	1
CLU_FNTAP1	1
ACTA1_TLN1	3
CALCR_LRP1	2
GRIA2_CACNG2	1
CENPF_SNAP25	1
PEX7_PEX13	2
PEX7_PEX14	2
CCNE1_IFI27	1
GRB14_SLC9A9	1
BCL2L2_MGMT	1
ACTN1_MYO6	1
ETV5_SYK	1
IL6ST_IL6STP1	2
IL10_MUC1	1
PRKACA_IQGAP1	1
HIST4H4_CDY2B	1
INPP5A_HSD17B11	1
ABL1_FGFR1OP	1
GDNF_ITGA1	2
FABP2_GNB3	1
CDC42_MMP14	1
CAPN2_GZMB	3
TSHR_PDE10A	1
B3GNT2_B3GNT8	1
B3GNT2_B3GNT4	1
BMI1_RYBP	1
TGFBR2_SMURF1	1
TGFBR2_SMURF2	3
AKT1_GP6	2
MAP3K10_NTRK2	1
ITGB1_FBXO2	1
PTPN6_C6orf25	1
SIAH1_KLF10	1
RAD21_XRCC3	1
NTRK3_RET	1
NME2_STRAP	1
RAD21_XRCC1	1
ADAM17_ACE2	2
DKC1_TEP1	1
NUMB_PARD3	1
TESK1_TESK2	5
ACTA2_PRKG2	1
TCAP_TNN	1
SERPINA3_F5	1
IFRD1_IFRD2	1
HLA-DRB6_IFNG	1
CUL2_UBA3	1
MAPK8IP1_FEZ1	1
MZF1_ST6GALNAC4	1
KLF6_TFPI2	1
GLI1_JUN	1
ATP6V0A4_ATP6V1G3	2
LRP1_VLDLR	5
SOS1_BCAR1	1
CREB1_SLC15A1	1
MGMT_CTAG2	1
BMP4_HOXA4	1
ARF6_ZNF709	1
NONO_SMARCA2	1
NONO_SMARCA4	1
FAS_MLH1	1
IL1B_ST3GAL4	1
HNRNPU_NDN	1
PPP2CA_PTEN	1
FOXG1_FOXD4L1	1
PPARG_RETN	4
HOOK2_VPS18	1
RXRA_SP3	1
SIRT4_HSPB8	1
CAT_LTA	1
MFN2_PPARGC1A	1
FOS_RBL1	1
CDH17_CDX2	1
SNRNP70_SNRPN	1
CAMK2A_GRIN2B	9
DAPK1_STUB1	1
DNAH5_DYNC1H1	2
CALU_RCN1	1
DCC_NEO1	3
SLC3A1_SLC3A2	1
HNRNPU_NCL	2
KLRK1_NCR3	4
ABCA1_LIMK1	2
TTTY9B_TTTY6B	1
TP73_BUB3	1
APP_MYH10	1
E2F1_MORF4L1	1
TLR3_WNT5A	1
PKN1_PKN2	6
PKN1_PKN3	2
CSNK2A1_HES1	1
ACTA2_PRKCA	1
SP3_TGFB1	1
ACTA2_PRKCD	1
IVL_SPRR3	1
FGFR4_PDGFRB	1
CSNK2A1_HES6	1
MFN2_PPARGC1B	1
EFTUD2_PRPF31	1
ITGA2B_GNA13	2
BMP4_HOXB6	1
KRT13_KRT19	2
KRT13_KRT18	1
KRT13_KRT14	1
RXRA_SRC	2
IGKV2OR2-8_IGKV2OR2-7	1
F2_SELP	1
IGKV2OR2-8_IGKV2OR2-2	1
HSP90AA1_NSF	1
IGKV2OR2-8_IGKV2OR2-4	1
RXRA_SRF	1
CP_FTL	1
HFE_EEA1	1
PRKACA_YWHAQ	2
RAC1_PARD6A	4
PRKACA_YWHAZ	5
RAC1_PARD6B	1
PARK10_CDCP2	1
RAC1_PARD6G	1
PRDM1_IDO1	1
POLR2A_RNU2-1	1
MAP3K5_HIPK1	2
RB1_TFDP2	3
PRKACA_YWHAE	2
PRKACA_YWHAG	2
RB1_TFDP1	8
PRKACA_YWHAH	1
NFYA_SOX18	1
CAV3_SCN5A	2
NCF4_MAP2K5	1
SRI_PEF1	1
ZNF79_SCAND2P	1
SPI1_A1CF	1
ATXN7L3_ATXN7L1	1
ABL1_PSTPIP1	1
EXOG_OXSR1	1
AMFR_UBC	4
ADSL_GART	1
CNGA3_HCN3	1
MAPK13_EEF2K	1
CNGA3_HCN4	1
